Publication_Year,Region,Country,Category,Store_Types,RMS_Coverage_Type,Channel_Contribution,
2023,Europe,United Kingdom,Candies and Chewing Gums,Hou.hld /Toiletries,%Covered,12%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Discounters,%Covered,8%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Large Supermrkts,%Covered,6%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Trad. Grocery Str.,%Covered,6%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Small Supermrkts,%Covered,4%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Pure Player / Market Place,%Covered,3%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Brick & Click,%Covered,3%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Oth.Chnls.,%Not Covered,3%,
2023,Europe,United Kingdom,Candies and Chewing Gums,DIY/Gardening,%Not Covered,2%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Duty Free/Airport,%Not Covered,2%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Oth.Spec.Food,%Not Covered,2%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Hospitals,%Not Covered,2%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Bars/Pubs/Cafes,%Not Covered,1%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Fast Food,%Not Covered,1%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Institutional Sales,%Not Covered,1%,
2023,Europe,United Kingdom,Candies and Chewing Gums,Schools,%Not Covered,1%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Hypermrkts,%Covered,19%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Superettes,%Covered,18%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Bars/Pubs/Cafes,%Covered,15%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Restaurants/Hotels,%Covered,12%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Large Supermrkts,%Covered,5%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Discounters,%Covered,5%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Brick & Click,%Covered,4%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Other Horeca,%Covered,4%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Small Supermrkts,%Covered,4%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Trad. Grocery Str.,%Covered,4%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Hou.hld /Toiletries,%Covered,2%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Pure Player / Market Place,%Covered,1%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Oth.Chnls.,%Not Covered,2%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Duty Free/Airport,%Not Covered,2%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Institutional Sales,%Not Covered,1%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,DIY/Gardening,%Not Covered,1%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Hospitals,%Not Covered,1%,
2023,Europe,United Kingdom,Carbonated Soft Drinks,Schools,%Not Covered,1%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Hypermrkts,%Covered,27%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Superettes,%Covered,20%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Large Supermrkts,%Covered,8%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Discounters,%Covered,8%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Hou.hld /Toiletries,%Covered,8%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Brick & Click,%Covered,4%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Small Supermrkts,%Covered,4%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Trad. Grocery Str.,%Covered,4%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Pure Player / Market Place,%Covered,3%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Duty Free/Airport,%Not Covered,2%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Oth.Chnls.,%Not Covered,2%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Oth.Spec.Food,%Not Covered,2%,
2023,Europe,United Kingdom,Chocolates and Confectionery,DIY/Gardening,%Not Covered,2%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Fast Food,%Not Covered,1%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Bars/Pubs/Cafes,%Not Covered,1%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Institutional Sales,%Not Covered,1%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Hospitals,%Not Covered,1%,
2023,Europe,United Kingdom,Chocolates and Confectionery,Schools,%Not Covered,1%,
2023,Europe,United Kingdom,Cigarettes,Superettes,%Covered,50%,
2023,Europe,United Kingdom,Cigarettes,Trad. Grocery Str.,%Covered,18%,
2023,Europe,United Kingdom,Cigarettes,Hypermrkts,%Covered,18%,
2023,Europe,United Kingdom,Cigarettes,Large Supermrkts,%Covered,7%,
2023,Europe,United Kingdom,Cigarettes,Small Supermrkts,%Covered,4%,
2023,Europe,United Kingdom,Cigarettes,Brick & Click,%Covered,2%,
2023,Europe,United Kingdom,Cigarettes,Oth.Chnls.,%Not Covered,1%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Pure Player / Market Place,%Covered,53%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Small Supermrkts,%Covered,10%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Hypermrkts,%Covered,9%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Large Supermrkts,%Covered,6%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Superettes,%Covered,6%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Brick & Click,%Covered,5%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Hou.hld /Toiletries,%Covered,2%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Pharmacies,%Covered,1%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Discounters,%Covered,1%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Duty Free/Airport,%Not Covered,5%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Oth.Cat.Spec.,%Not Covered,1%,
2023,Europe,United Kingdom,Cosmetics and Fragrances,Dep.Str./Mass Merch.,%Not Covered,1%,
2023,Europe,United Kingdom,Dairy Products,Hypermrkts,%Covered,34%,
2023,Europe,United Kingdom,Dairy Products,Discounters,%Covered,17%,
2023,Europe,United Kingdom,Dairy Products,Superettes,%Covered,12%,
2023,Europe,United Kingdom,Dairy Products,Large Supermrkts,%Covered,11%,
2023,Europe,United Kingdom,Dairy Products,Brick & Click,%Covered,10%,
2023,Europe,United Kingdom,Dairy Products,Small Supermrkts,%Covered,5%,
2023,Europe,United Kingdom,Dairy Products,Pure Player / Market Place,%Covered,2%,
2023,Europe,United Kingdom,Dairy Products,Trad. Grocery Str.,%Covered,2%,
2023,Europe,United Kingdom,Dairy Products,Hou.hld /Toiletries,%Covered,1%,
2023,Europe,United Kingdom,Dairy Products,Oth.Spec.Food,%Not Covered,5%,
2023,Europe,United Kingdom,Dairy Products,Dairy,%Not Covered,2%,
2023,Europe,United Kingdom,Diapers and Wipes,Hypermrkts,%Covered,40%,
2023,Europe,United Kingdom,Diapers and Wipes,Discounters,%Covered,15%,
2023,Europe,United Kingdom,Diapers and Wipes,Brick & Click,%Covered,13%,
2023,Europe,United Kingdom,Diapers and Wipes,Pure Player / Market Place,%Covered,12%,
2023,Europe,United Kingdom,Diapers and Wipes,Large Supermrkts,%Covered,8%,
2023,Europe,United Kingdom,Diapers and Wipes,Superettes,%Covered,5%,
2023,Europe,United Kingdom,Diapers and Wipes,Small Supermrkts,%Covered,4%,
2023,Europe,United Kingdom,Diapers and Wipes,Oth.Chnls.,%Covered,1%,
2023,Europe,United Kingdom,Diapers and Wipes,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,Diapers and Wipes,Dep.Str./Mass Merch.,%Not Covered,1%,
2023,Europe,United Kingdom,Diapers and Wipes,Baby Str.,%Not Covered,1%,
2023,Europe,United Kingdom,Food - Shelf Stable,Hypermrkts,%Covered,39%,
2023,Europe,United Kingdom,Food - Shelf Stable,Discounters,%Covered,14%,
2023,Europe,United Kingdom,Food - Shelf Stable,Brick & Click,%Covered,12%,
2023,Europe,United Kingdom,Food - Shelf Stable,Large Supermrkts,%Covered,12%,
2023,Europe,United Kingdom,Food - Shelf Stable,Superettes,%Covered,8%,
2023,Europe,United Kingdom,Food - Shelf Stable,Small Supermrkts,%Covered,5%,
2023,Europe,United Kingdom,Food - Shelf Stable,Pure Player / Market Place,%Covered,4%,
2023,Europe,United Kingdom,Food - Shelf Stable,Hou.hld /Toiletries,%Covered,3%,
2023,Europe,United Kingdom,Food - Shelf Stable,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,Food - Shelf Stable,Oth.Spec.Food,%Not Covered,1%,
2023,Europe,United Kingdom,Food - Shelf Stable,DIY/Gardening,%Not Covered,1%,
2023,Europe,United Kingdom,Frozen Food,Hypermrkts,%Covered,28%,
2023,Europe,United Kingdom,Frozen Food,Discounters,%Covered,18%,
2023,Europe,United Kingdom,Frozen Food,Small Supermrkts,%Covered,17%,
2023,Europe,United Kingdom,Frozen Food,Brick & Click,%Covered,17%,
2023,Europe,United Kingdom,Frozen Food,Large Supermrkts,%Covered,9%,
2023,Europe,United Kingdom,Frozen Food,Superettes,%Covered,6%,
2023,Europe,United Kingdom,Frozen Food,Pure Player / Market Place,%Covered,2%,
2023,Europe,United Kingdom,Frozen Food,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,Frozen Food,Hou.hld /Toiletries,%Covered,1%,
2023,Europe,United Kingdom,Frozen Food,Oth.Cat.Spec.,%Not Covered,2%,
2023,Europe,United Kingdom,Hair Care,Pure Player / Market Place,%Covered,32%,
2023,Europe,United Kingdom,Hair Care,Hypermrkts,%Covered,22%,
2023,Europe,United Kingdom,Hair Care,Small Supermrkts,%Covered,10%,
2023,Europe,United Kingdom,Hair Care,Large Supermrkts,%Covered,9%,
2023,Europe,United Kingdom,Hair Care,Hou.hld /Toiletries,%Covered,7%,
2023,Europe,United Kingdom,Hair Care,Superettes,%Covered,7%,
2023,Europe,United Kingdom,Hair Care,Brick & Click,%Covered,5%,
2023,Europe,United Kingdom,Hair Care,Pharmacies,%Covered,2%,
2023,Europe,United Kingdom,Hair Care,Discounters,%Covered,1%,
2023,Europe,United Kingdom,Hair Care,Oth.Cat.Spec.,%Not Covered,5%,
2023,Europe,United Kingdom,Hair Care,Dep.Str./Mass Merch.,%Not Covered,1%,
2023,Europe,United Kingdom,Hot Drinks,Hypermrkts,%Covered,35%,
2023,Europe,United Kingdom,Hot Drinks,Brick & Click,%Covered,16%,
2023,Europe,United Kingdom,Hot Drinks,Large Supermrkts,%Covered,11%,
2023,Europe,United Kingdom,Hot Drinks,Discounters,%Covered,9%,
2023,Europe,United Kingdom,Hot Drinks,Superettes,%Covered,8%,
2023,Europe,United Kingdom,Hot Drinks,Pure Player / Market Place,%Covered,7%,
2023,Europe,United Kingdom,Hot Drinks,Hou.hld /Toiletries,%Covered,6%,
2023,Europe,United Kingdom,Hot Drinks,Small Supermrkts,%Covered,4%,
2023,Europe,United Kingdom,Hot Drinks,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,Hot Drinks,DIY/Gardening,%Not Covered,1%,
2023,Europe,United Kingdom,Hot Drinks,Beverage Str.,%Not Covered,1%,
2023,Europe,United Kingdom,Household Care,Pure Player / Market Place,%Covered,29%,
2023,Europe,United Kingdom,Household Care,Hypermrkts,%Covered,27%,
2023,Europe,United Kingdom,Household Care,Hou.hld /Toiletries,%Covered,10%,
2023,Europe,United Kingdom,Household Care,Large Supermrkts,%Covered,9%,
2023,Europe,United Kingdom,Household Care,Brick & Click,%Covered,8%,
2023,Europe,United Kingdom,Household Care,Discounters,%Covered,8%,
2023,Europe,United Kingdom,Household Care,Superettes,%Covered,5%,
2023,Europe,United Kingdom,Household Care,Small Supermrkts,%Covered,2%,
2023,Europe,United Kingdom,Household Care,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,Household Care,Oth.Cat.Spec.,%Not Covered,1%,
2023,Europe,United Kingdom,Household Care,DIY/Gardening,%Not Covered,1%,
2023,Europe,United Kingdom,Ice Cream,Hypermrkts,%Covered,27%,
2023,Europe,United Kingdom,Ice Cream,Superettes,%Covered,16%,
2023,Europe,United Kingdom,Ice Cream,Discounters,%Covered,14%,
2023,Europe,United Kingdom,Ice Cream,Large Supermrkts,%Covered,9%,
2023,Europe,United Kingdom,Ice Cream,Brick & Click,%Covered,8%,
2023,Europe,United Kingdom,Ice Cream,Small Supermrkts,%Covered,7%,
2023,Europe,United Kingdom,Ice Cream,Trad. Grocery Str.,%Covered,2%,
2023,Europe,United Kingdom,Ice Cream,Pure Player / Market Place,%Covered,2%,
2023,Europe,United Kingdom,Ice Cream,Hou.hld /Toiletries,%Covered,1%,
2023,Europe,United Kingdom,Ice Cream,Oth.Spec.Food,%Not Covered,4%,
2023,Europe,United Kingdom,Ice Cream,Oth.Chnls.,%Not Covered,3%,
2023,Europe,United Kingdom,Ice Cream,DIY/Gardening,%Not Covered,1%,
2023,Europe,United Kingdom,Ice Cream,Oth.Cat.Spec.,%Not Covered,1%,
2023,Europe,United Kingdom,Ice Cream,Bars/Pubs/Cafes,%Not Covered,1%,
2023,Europe,United Kingdom,Ice Cream,Fast Food,%Not Covered,1%,
2023,Europe,United Kingdom,Ice Cream,Institutional Sales,%Not Covered,1%,
2023,Europe,United Kingdom,Ice Cream,Dairy,%Not Covered,1%,
2023,Europe,United Kingdom,Laundry Products,Hypermrkts,%Covered,40%,
2023,Europe,United Kingdom,Laundry Products,Hou.hld /Toiletries,%Covered,12%,
2023,Europe,United Kingdom,Laundry Products,Brick & Click,%Covered,11%,
2023,Europe,United Kingdom,Laundry Products,Large Supermrkts,%Covered,11%,
2023,Europe,United Kingdom,Laundry Products,Discounters,%Covered,8%,
2023,Europe,United Kingdom,Laundry Products,Pure Player / Market Place,%Covered,7%,
2023,Europe,United Kingdom,Laundry Products,Superettes,%Covered,5%,
2023,Europe,United Kingdom,Laundry Products,Small Supermrkts,%Covered,4%,
2023,Europe,United Kingdom,Laundry Products,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,Laundry Products,Oth.Chnls.,%Not Covered,2%,
2023,Europe,United Kingdom,OTC,Pure Player / Market Place,%Covered,42%,
2023,Europe,United Kingdom,OTC,Pharmacies,%Covered,15%,
2023,Europe,United Kingdom,OTC,Superettes,%Covered,14%,
2023,Europe,United Kingdom,OTC,Hypermrkts,%Covered,13%,
2023,Europe,United Kingdom,OTC,Small Supermrkts,%Covered,5%,
2023,Europe,United Kingdom,OTC,Large Supermrkts,%Covered,5%,
2023,Europe,United Kingdom,OTC,Hou.hld /Toiletries,%Covered,3%,
2023,Europe,United Kingdom,OTC,Brick & Click,%Covered,2%,
2023,Europe,United Kingdom,OTC,Discounters,%Covered,1%,
2023,Europe,United Kingdom,OTC,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,Oral Care,Hypermrkts,%Covered,30%,
2023,Europe,United Kingdom,Oral Care,Pure Player / Market Place,%Covered,24%,
2023,Europe,United Kingdom,Oral Care,Hou.hld /Toiletries,%Covered,11%,
2023,Europe,United Kingdom,Oral Care,Large Supermrkts,%Covered,10%,
2023,Europe,United Kingdom,Oral Care,Small Supermrkts,%Covered,7%,
2023,Europe,United Kingdom,Oral Care,Superettes,%Covered,6%,
2023,Europe,United Kingdom,Oral Care,Brick & Click,%Covered,5%,
2023,Europe,United Kingdom,Oral Care,Discounters,%Covered,3%,
2023,Europe,United Kingdom,Oral Care,Pharmacies,%Covered,2%,
2023,Europe,United Kingdom,Oral Care,Oth.Cat.Spec.,%Not Covered,2%,
2023,Europe,United Kingdom,Paper Products,Hypermrkts,%Covered,35%,
2023,Europe,United Kingdom,Paper Products,Discounters,%Covered,16%,
2023,Europe,United Kingdom,Paper Products,Brick & Click,%Covered,12%,
2023,Europe,United Kingdom,Paper Products,Large Supermrkts,%Covered,10%,
2023,Europe,United Kingdom,Paper Products,Superettes,%Covered,8%,
2023,Europe,United Kingdom,Paper Products,Pure Player / Market Place,%Covered,7%,
2023,Europe,United Kingdom,Paper Products,Hou.hld /Toiletries,%Covered,6%,
2023,Europe,United Kingdom,Paper Products,Small Supermrkts,%Covered,4%,
2023,Europe,United Kingdom,Paper Products,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,Paper Products,Oth.Chnls.,%Not Covered,2%,
2023,Europe,United Kingdom,Personal Care,Hypermrkts,%Covered,29%,
2023,Europe,United Kingdom,Personal Care,Pure Player / Market Place,%Covered,22%,
2023,Europe,United Kingdom,Personal Care,Hou.hld /Toiletries,%Covered,11%,
2023,Europe,United Kingdom,Personal Care,Large Supermrkts,%Covered,10%,
2023,Europe,United Kingdom,Personal Care,Small Supermrkts,%Covered,8%,
2023,Europe,United Kingdom,Personal Care,Superettes,%Covered,7%,
2023,Europe,United Kingdom,Personal Care,Brick & Click,%Covered,4%,
2023,Europe,United Kingdom,Personal Care,Discounters,%Covered,4%,
2023,Europe,United Kingdom,Personal Care,Pharmacies,%Covered,2%,
2023,Europe,United Kingdom,Personal Care,Dep.Str./Mass Merch.,%Not Covered,2%,
2023,Europe,United Kingdom,Personal Care,Duty Free/Airport,%Not Covered,2%,
2023,Europe,United Kingdom,Pet Food,Pure Player / Market Place,%Covered,21%,
2023,Europe,United Kingdom,Pet Food,Hypermrkts,%Covered,20%,
2023,Europe,United Kingdom,Pet Food,Hou.hld /Toiletries,%Covered,8%,
2023,Europe,United Kingdom,Pet Food,Large Supermrkts,%Covered,7%,
2023,Europe,United Kingdom,Pet Food,Discounters,%Covered,7%,
2023,Europe,United Kingdom,Pet Food,Brick & Click,%Covered,6%,
2023,Europe,United Kingdom,Pet Food,Superettes,%Covered,5%,
2023,Europe,United Kingdom,Pet Food,Small Supermrkts,%Covered,2%,
2023,Europe,United Kingdom,Pet Food,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,Pet Food,Pet Shops,%Not Covered,19%,
2023,Europe,United Kingdom,Pet Food,DIY/Gardening,%Not Covered,5%,
2023,Europe,United Kingdom,RTD and Juices,Hypermrkts,%Covered,26%,
2023,Europe,United Kingdom,RTD and Juices,Superettes,%Covered,12%,
2023,Europe,United Kingdom,RTD and Juices,Discounters,%Covered,10%,
2023,Europe,United Kingdom,RTD and Juices,Bars/Pubs/Cafes,%Covered,9%,
2023,Europe,United Kingdom,RTD and Juices,Restaurants/Hotels,%Covered,9%,
2023,Europe,United Kingdom,RTD and Juices,Brick & Click,%Covered,8%,
2023,Europe,United Kingdom,RTD and Juices,Large Supermrkts,%Covered,8%,
2023,Europe,United Kingdom,RTD and Juices,Small Supermrkts,%Covered,4%,
2023,Europe,United Kingdom,RTD and Juices,Other Horeca,%Covered,4%,
2023,Europe,United Kingdom,RTD and Juices,Pure Player / Market Place,%Covered,3%,
2023,Europe,United Kingdom,RTD and Juices,Hou.hld /Toiletries,%Covered,1%,
2023,Europe,United Kingdom,RTD and Juices,Trad. Grocery Str.,%Covered,1%,
2023,Europe,United Kingdom,RTD and Juices,Oth.Chnls.,%Not Covered,1%,
2023,Europe,United Kingdom,RTD and Juices,Schools,%Not Covered,1%,
2023,Europe,United Kingdom,RTD and Juices,Institutional Sales,%Not Covered,1%,
2023,Europe,United Kingdom,RTD and Juices,Hospitals,%Not Covered,1%,
2023,Europe,United Kingdom,Salty Snacks,Hypermrkts,%Covered,28%,
2023,Europe,United Kingdom,Salty Snacks,Superettes,%Covered,21%,
2023,Europe,United Kingdom,Salty Snacks,Discounters,%Covered,11%,
2023,Europe,United Kingdom,Salty Snacks,Large Supermrkts,%Covered,9%,
2023,Europe,United Kingdom,Salty Snacks,Brick & Click,%Covered,8%,
2023,Europe,United Kingdom,Salty Snacks,Small Supermrkts,%Covered,5%,
2023,Europe,United Kingdom,Salty Snacks,Hou.hld /Toiletries,%Covered,4%,
2023,Europe,United Kingdom,Salty Snacks,Trad. Grocery Str.,%Covered,4%,
2023,Europe,United Kingdom,Salty Snacks,Pure Player / Market Place,%Covered,2%,
2023,Europe,United Kingdom,Salty Snacks,Oth.Chnls.,%Not Covered,2%,
2023,Europe,United Kingdom,Salty Snacks,Bars/Pubs/Cafes,%Not Covered,2%,
2023,Europe,United Kingdom,Salty Snacks,Schools,%Not Covered,1%,
2023,Europe,United Kingdom,Salty Snacks,Hospitals,%Not Covered,1%,
2023,Europe,United Kingdom,Salty Snacks,Institutional Sales,%Not Covered,1%,
2023,Europe,United Kingdom,Salty Snacks,DIY/Gardening,%Not Covered,1%,
2023,Europe,United Kingdom,Salty Snacks,Duty Free/Airport,%Not Covered,1%,
2023,Europe,United Kingdom,Skin Care,Pure Player / Market Place,%Covered,37%,
2023,Europe,United Kingdom,Skin Care,Hypermrkts,%Covered,16%,
2023,Europe,United Kingdom,Skin Care,Small Supermrkts,%Covered,10%,
2023,Europe,United Kingdom,Skin Care,Superettes,%Covered,8%,
2023,Europe,United Kingdom,Skin Care,Large Supermrkts,%Covered,8%,
2023,Europe,United Kingdom,Skin Care,Pharmacies,%Covered,6%,
2023,Europe,United Kingdom,Skin Care,Hou.hld /Toiletries,%Covered,5%,
2023,Europe,United Kingdom,Skin Care,Brick & Click,%Covered,4%,
2023,Europe,United Kingdom,Skin Care,Discounters,%Covered,1%,
2023,Europe,United Kingdom,Skin Care,Duty Free/Airport,%Not Covered,2%,
2023,Europe,United Kingdom,Skin Care,Dep.Str./Mass Merch.,%Not Covered,2%,
2023,Europe,United Kingdom,Skin Care,Oth.Cat.Spec.,%Not Covered,1%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Bars/Pubs/Cafes,%Covered,28%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Hypermrkts,%Covered,17%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Restaurants/Hotels,%Covered,13%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Superettes,%Covered,9%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Large Supermrkts,%Covered,5%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Other Horeca,%Covered,5%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Discounters,%Covered,4%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Pure Player / Market Place,%Covered,3%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Brick & Click,%Covered,2%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Trad. Grocery Str.,%Covered,2%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Disco.Night club,%Covered,2%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Fast Food,%Covered,2%,
2023,Europe,United Kingdom,Spirits and Liqueurs,Small Supermrkts,%Covered,1%,
